"","status","geometry","type","source","sYear","Empreendimento","Fase","Quantidade de UH"," Tipo de UH"," Programa"," Valor Estadual"," Valor Total"," Logradouro"," Número do Logradouro"," Bairro"," CEP"," Município"," Código do Município"," Região","Longitude","Latitude","id"
"131","Funciona","POINT (-47.0659722222222 -22.9087222222222)","Empreendimentos","Casa Paulista","2014"," RESIDENCIAL NOVO MUNDO MODULO I 799/2008"," CONCLUÍDO"," 65"," CASA"," CR.SOLIDARIO"," 249902,72"," 2186000,70"," Rua Quarteirão 30027"," s/n"," Campo Grande"," "," Campinas"," 3509502"," RMC"," -47.0659722222222"," -22.9087222222222",131
"132","Funciona","POINT (-46.9415 -22.3665833333333)","Empreendimentos","Casa Paulista","2014"," RESIDENCIAL PANTANAL I"," ENTREGA TOTAL"," 227"," CASA"," FAR"," 4451922,52"," 20341922,52"," Estrada                   MUNICIPAL MG12"," "," FAZENDA PANTANAL DO ENGENHO VELHO"," 13840000"," Mogi Guaçu"," 3530706"," ESP"," -46.9415"," -22.3665833333333",132
"133","Funciona","POINT (-46.9428333333333 -22.3670833333333)","Empreendimentos","Casa Paulista","2014"," RESIDENCIAL PANTANAL II"," ENTREGA TOTAL"," 226"," CASA"," FAR"," 4439236,32"," 20259236,32"," Estrada                   MUNICIPAL MG12"," "," FAZENDA PANTANAL DO ENGENHO VELHO"," 13840000"," Mogi Guaçu"," 3530706"," ESP"," -46.9428333333333"," -22.3670833333333",133
"134","Funciona","POINT (-47.4969444444444 -23.4505555555556)","Empreendimentos","Casa Paulista","2014"," RESIDENCIAL PARQUE DA MATA"," OBRAS >= 85%"," 320"," APTO"," FAR"," 4052160"," 28372160"," Rua                       Seraphim Banietti"," "," Caguassu"," 18072856"," Sorocaba"," 3552205"," RMS"," -47.4969444444444"," -23.4505555555556",134
"135","Funciona","POINT (-46.8113083333333 -23.6699361111111)","Empreendimentos","Casa Paulista","2014"," RESIDENCIAL PARQUE DAS CHÁCARAS III"," OBRAS >= 85%"," 112"," APTO"," FAR"," 2404547,22"," 10916547,22"," Rua                       NONOAI"," 350"," M´BOI MIRIM"," "," Embu das Artes"," 3515004"," RMSP"," -46.8113083333333"," -23.6699361111111",135
"136","Funciona","POINT (-46.7602777777778 -23.2947222222222)","Empreendimentos","Casa Paulista","2014"," RESIDENCIAL POLONIA"," OBRAS"," 1160"," APTO"," FAR"," 23199078"," 111359078"," Campo SITIO BORDA DA MATA"," n/c"," IVOTURUCAIA"," 07801000"," Franco da Rocha"," 3516408"," RMSP"," -46.7602777777778"," -23.2947222222222",136
"137","Funciona","POINT (-46.8047277777778 -23.6627972222222)","Empreendimentos","Casa Paulista","2014"," RESIDENCIAL POMBAS BOTUCATU I"," OBRAS >= 85%"," 40"," APTO"," FAR"," 471600,32"," 3511600,32"," Rua                       PARANAPANEMA"," "," JARDIM SÃO VICENTE"," "," Embu das Artes"," 3515004"," RMSP"," -46.8047277777778"," -23.6627972222222",137
"138","Funciona","POINT (-46.8045666666667 -23.6630194444444)","Empreendimentos","Casa Paulista","2014"," RESIDENCIAL POMBAS BOTUCATU II"," OBRAS >= 85%"," 20"," APTO"," FAR"," 239755,64"," 1759755,64"," Viela                     CAPIPARIBE"," 171"," JARDIM SÃO VICENTE"," "," Embu das Artes"," 3515004"," RMSP"," -46.8045666666667"," -23.6630194444444",138
"139","Funciona","POINT (-46.8110555555556 -23.6416388888889)","Empreendimentos","Casa Paulista","2014"," RESIDENCIAL POMBAS BOTUCATU III"," OBRAS >= 85%"," 30"," APTO"," FAR"," 348474,95"," 2628474,95"," Rua                       PARANAPANEMA"," 80"," JARDIM SÃO VICENTE"," "," Embu das Artes"," 3515004"," RMSP"," -46.8110555555556"," -23.6416388888889",139
"140","Funciona","POINT (-46.5366638888889 -23.7496888888889)","Empreendimentos","Casa Paulista","2014"," RESIDENCIAL PONTO ALTO"," OBRAS"," 560"," APTO"," FAR"," 16799902,33"," 59359902,33"," Avenida PADRE LEO COMISSARI"," S/N"," FERRAZOPOLIS"," 09791005"," São Bernardo do Campo"," 3548708"," RMSP"," -46.5366638888889"," -23.7496888888889",140
"141","Funciona","POINT (-46.7283333333333 -23.27925)","Empreendimentos","Casa Paulista","2014"," RESIDENCIAL RECANTO FELIZ"," OBRAS >= 85%"," 300"," APTO"," FAR"," 5911873,17"," 28711873,17"," Rua                       JOÃO CARLOS DE MOURA"," "," "," "," Francisco Morato"," 3516309"," RMSP"," -46.7283333333333"," -23.27925",141
"142","Funciona","POINT (-47.4360555555556 -20.52575)","Empreendimentos","Casa Paulista","2014"," RESIDENCIAL RUBI"," OBRAS >= 85%"," 160"," APTO"," FAR"," 1568000"," 12768000"," Rua PAULO ARCHETTI"," 0"," CHÁCARA SÃO PAULO"," 14406600"," Franca"," 3516200"," ESP"," -47.4360555555556"," -20.52575",142
"143","Funciona","POINT (-47.3812638888889 -21.9538888888889)","Empreendimentos","Casa Paulista","2014"," RESIDENCIAL SANTA CLARA"," OBRAS"," 385"," CASA"," FAR"," 3811500"," 30761500"," Rua SANTA HELENA"," S/N"," VILA SANTA FE"," 13640430"," Pirassununga"," 3539301"," ESP"," -47.3812638888889"," -21.9538888888889",143
"144","Funciona","POINT (-46.4314333333333 -23.4627333333333)","Empreendimentos","Casa Paulista","2014"," RESIDENCIAL SANTA GENOVEVA I"," ASSINADO"," 364"," APTO"," Entidade"," 7280000"," 34944000"," Estrada PIMENTAS SAO MIGUEL"," 5500"," VILA ALZIRA"," 07210380"," Guarulhos"," 3518800"," RMSP"," -46.4314333333333"," -23.4627333333333",144
"145","Funciona","POINT (-46.4311361111111 -23.4546277777778)","Empreendimentos","Casa Paulista","2014"," RESIDENCIAL SANTA GENOVEVA II"," ASSINADO"," 408"," APTO"," Entidade"," 8160000"," 39168000"," Estrada PIMENTAS SAO MIGUEL"," 5500"," VILA ALZIRA"," 07210380"," Guarulhos"," 3518800"," RMSP"," -46.4311361111111"," -23.4546277777778",145
"146","Funciona","POINT (-46.4305055555556 -23.4543833333333)","Empreendimentos","Casa Paulista","2014"," RESIDENCIAL SANTA GENOVEVA III"," ASSINADO"," 332"," APTO"," Entidade"," 6640000"," 31872000"," Estrada PIMENTAS SAO MIGUEL"," 5500"," VILA ALZIRA"," 07210380"," Guarulhos"," 3518800"," RMSP"," -46.4305055555556"," -23.4543833333333",146
"147","Funciona","POINT (-46.8590361111111 -23.173375)","Empreendimentos","Casa Paulista","2014"," RESIDENCIAL SÃO CAMILO I E II"," OBRAS"," 400"," APTO"," CHAM"," 7999938,65"," 37791938,65"," Avenida GIUSTINIANO BORIN"," 0"," JARDIM SÃO CAMILO"," 13214160"," Jundiaí"," 3525904"," ESP"," -46.8590361111111"," -23.173375",147
"148","Funciona","POINT (-47.1474722222222 -22.5701972222222)","Empreendimentos","Casa Paulista","2014"," RESIDENCIAL SÃO JOÃO DOS PINHEIROS"," OBRAS"," 640"," CASA"," FAR"," 12795904,36"," 61435904,36"," Rua antonio sai"," s/n"," sitio sao joao"," 13160000"," Artur Nogueira"," 3503802"," RMC"," -47.1474722222222"," -22.5701972222222",148
"149","Funciona","POINT (-46.4214277777778 -23.4490861111111)","Empreendimentos","Casa Paulista","2014"," RESIDENCIAL SÃO JUDAS I, II, III E IV"," OBRAS"," 1042"," APTO"," FAR"," 8566742,26"," 87758742,26"," Rua ITA"," S/N"," PIMENTAS"," 07241150"," Guarulhos"," 3518800"," RMSP"," -46.4214277777778"," -23.4490861111111",149
"150","Funciona","POINT (-47.2160555555556 -22.4841388888889)","Empreendimentos","Casa Paulista","2014"," RESIDENCIAL SONHO MEU - CONDOMÍNIO 2"," OBRAS >= 85%"," 300"," APTO"," FAR"," 3000000"," 25800000"," Rua ANTÔNIO BASTITELA"," 0"," "," "," Engenheiro Coelho"," 3515152"," RMC"," -47.2160555555556"," -22.4841388888889",150
"151","Funciona","POINT (-46.2915444444444 -23.5028361111111)","Empreendimentos","Casa Paulista","2014"," RESIDENCIAL SUZANO 2"," OBRAS"," 600"," APTO"," FAR"," 12000000"," 57600000"," Estrada TAKASHI KOBATA (ANT. AV. WASHINGTON LUIZ)"," 653"," RIO ABAIXO"," 08696040"," Suzano"," 3552502"," RMSP"," -46.2915444444444"," -23.5028361111111",151
"152","Funciona","POINT (-47.8163888888889 -21.119175)","Empreendimentos","Casa Paulista","2014"," RESIDENCIAL TAPAJOS"," OBRAS"," 288"," APTO"," FAR"," 4493268,68"," 26381268,68"," Rua CARLOS CESAR TONELO"," S/N"," JARDIM HEITOR RIGON"," 14062035"," Ribeirão Preto"," 3543402"," ESP"," -47.8163888888889"," -21.119175",152
"153","Funciona","POINT (-46.93375 -22.4460277777778)","Empreendimentos","Casa Paulista","2014"," RESIDENCIAL TERRAS DE MOJI"," OBRAS"," 300"," CASA"," FAR"," 2998714,64"," 23998714,64"," Rua EXPEDITO QUARTIERI"," 0"," JARDIM QUARTIERI"," "," Mogi Mirim"," "," ESP"," -46.93375"," -22.4460277777778",153
"154","Funciona","POINT (-47.8138888888889 -21.1191666666667)","Empreendimentos","Casa Paulista","2014"," RESIDENCIAL TOCANTINS"," OBRAS"," 192"," APTO"," FAR"," 3136475,31"," 17728475,31"," Rua JOAQUIM MENDES"," S/N"," JD HEITOR RIGON"," 14062035"," Ribeirão Preto"," 3543402"," ESP"," -47.8138888888889"," -21.1191666666667",154
"155","Funciona","POINT (-46.3645833333333 -23.4981944444444)","Empreendimentos","Casa Paulista","2014"," RESIDENCIAL VILA DE SÃO MIGUEL"," ENTREGA TOTAL"," 138"," APTO"," Entidade"," 4701293,05"," 13448185,68"," Avenida                   Comendadeira Leila  Nabhan Nazzarro"," s/nº"," Jardim Zélia"," 08575200"," Itaquaquecetuba"," 3523107"," RMSP"," -46.3645833333333"," -23.4981944444444",155
"156","Funciona","POINT (-47.4264944444444 -23.5315638888889)","Empreendimentos","Casa Paulista","2014"," RESIDENCIAL VILA GARCIA I"," ENTREGA TOTAL"," 160"," APTO"," FAR"," 345600"," 8985600"," Rua 27 DE MARCO"," S/N"," JARDIM DAS COLINAS"," 18112490"," Votorantim"," 3557006"," RMS"," -47.4264944444444"," -23.5315638888889",156
"157","Funciona","POINT (-47.4274416666667 -23.5304805555556)","Empreendimentos","Casa Paulista","2014"," RESIDENCIAL VILA GARCIA II"," ENTREGA TOTAL"," 160"," APTO"," FAR"," 345600"," 8985600"," Avenida IZABEL FERREIRA COELHO"," S/N"," JD MARIA LUCIA"," 18112390"," Votorantim"," 3557006"," RMS"," -47.4274416666667"," -23.5304805555556",157
"158","Funciona","POINT (-46.7913888888889 -23.5341666666667)","Empreendimentos","Casa Paulista","2014"," RESIDENCIAL VILA NOVA 1057/2008"," CONCLUÍDO"," 284"," APTO"," CR.SOLIDARIO"," 2607550,04"," 11127550,04"," Rua Graziela Flores Piteri"," s/n"," Jardim Piratininga"," "," Osasco"," 3534401"," RMSP"," -46.7913888888889"," -23.5341666666667",158
"159","Funciona","POINT (-47.4632166666667 -23.5771666666667)","Empreendimentos","Casa Paulista","2014"," RESIDENCIAL VILA PEDROSO I"," ENTREGA TOTAL"," 60"," APTO"," FAR"," 129600"," 3369600"," Rua JORGE WINKLER"," 192"," VILA PEDROSO"," 18117570"," Votorantim"," 3557006"," RMS"," -47.4632166666667"," -23.5771666666667",159
"160","Funciona","POINT (-47.46 -23.5788888888889)","Empreendimentos","Casa Paulista","2014"," RESIDENCIAL VILA PEDROSO II"," OBRAS"," 160"," APTO"," FAR"," 2962031,95"," 11602031,95"," Rua VITÓRIO POLLI"," S/N"," JARDIM EUROPA "," "," Votorantim"," 3557006"," RMS"," -47.46"," -23.5788888888889",160
"161","Funciona","POINT (-47.4601416666667 -23.5794916666667)","Empreendimentos","Casa Paulista","2014"," RESIDENCIAL VILA PEDROSO III"," ENTREGA TOTAL"," 100"," APTO"," FAR"," 216000"," 5616000"," Rua JESUINO CUSTODIO MENDES"," 115"," JD EUROPA"," 18117710"," Votorantim"," 3557006"," RMS"," -47.4601416666667"," -23.5794916666667",161
"162","Funciona","POINT (-46.5571944444444 -23.1178055555556)","Empreendimentos","Casa Paulista","2014"," JERÔNIMO DE CAMARGO RESIDENCIAL 1"," ENTREGA TOTAL"," 340"," APTO"," FAR"," 5525722,61"," 29325722,60"," Avenida                   JERÔNIMO DE CAMARGO"," "," CAETETUBA"," "," Atibaia"," 3504107"," ESP"," -46.5571944444444"," -23.1178055555556",162
"163","Funciona","POINT (-49.4619444444444 -23.7211111111111)","Empreendimentos","Casa Paulista","2014"," JOAO DE BARRO - ALDEIA TEKOA PORÃ"," OBRAS"," 13"," CASA"," RURAL"," 130000"," 526500"," Estrada ITAPORANGA"," S/N"," VOLTA GRANDE"," 18480000"," Itaporanga"," 3522802"," ESP"," -49.4619444444444"," -23.7211111111111",163
"164","Funciona","POINT (-49.5791638888889 -23.5380333333333)","Empreendimentos","Casa Paulista","2014"," JOAO DE BARRO - BARÃO DE ANTONINA 1"," OBRAS"," 26"," CASA"," RURAL"," 260000"," 1053000"," Estrada n/c"," n/c"," Serra dos Paes"," 18490000"," Barão de Antonina"," 3505005"," ESP"," -49.5791638888889"," -23.5380333333333",164
"165","Funciona","POINT (-48.9729416666667 -24.4724805555556)","Empreendimentos","Casa Paulista","2014"," JOAO DE BARRO - BARRA DO CHAPÉU 3"," OBRAS"," 24"," CASA"," RURAL"," 240000"," 972000"," Estrada N/C"," S/N"," PONTE ALTA"," 18325000"," Barra do Chapéu"," 3505351"," ESP"," -48.9729416666667"," -24.4724805555556",165
"166","Funciona","POINT (-49.1394166666667 -24.3183611111111)","Empreendimentos","Casa Paulista","2014"," JOÃO DE BARRO - BOM SUCESSO DE ITARARÉ I"," OBRAS"," 23"," CASA"," RURAL"," 230000"," 931500","  "," "," "," "," Bom Sucesso de Itararé"," 3507159"," ESP"," -49.1394166666667"," -24.3183611111111",166
"167","Funciona","POINT (-49.1373333333333 -24.3194444444444)","Empreendimentos","Casa Paulista","2014"," JOÃO DE BARRO - BOM SUCESSO DE ITARARÉ II"," OBRAS"," 36"," CASA"," RURAL"," 360000"," 1458000","  "," "," "," "," Bom Sucesso de Itararé"," 3507159"," ESP"," -49.1373333333333"," -24.3194444444444",167
"168","Funciona","POINT (-48.6172222222222 -23.8508333333333)","Empreendimentos","Casa Paulista","2014"," JOÃO DE BARRO - BURI III"," OBRAS"," 20"," CASA"," RURAL"," 200000"," 810000"," Adro "," 0"," SANTA TEREZINHA, DOS COSTAS, LAGEADO e  CAPÃO ALTO"," "," Buri"," 3508009"," ESP"," -48.6172222222222"," -23.8508333333333",168
"169","Funciona","POINT (-48.342825 -24.0075055555556)","Empreendimentos","Casa Paulista","2014"," JOAO DE BARRO - CAPÃO BONITO 3"," OBRAS"," 24"," CASA"," RURAL"," 240000"," 972000"," Estrada N/C"," S/N"," ANA BENTA"," 18300970"," Capão Bonito"," 3510203"," ESP"," -48.342825"," -24.0075055555556",169
"170","Funciona","POINT (-48.3472222222222 -24.0205555555556)","Empreendimentos","Casa Paulista","2014"," JOÃO DE BARRO - CAPÃO BONITO I"," ENTREGA TOTAL"," 19"," CASA"," RURAL"," 190000"," 769500","  "," "," "," "," Capão Bonito"," 3510203"," ESP"," -48.3472222222222"," -24.0205555555556",170
"171","Funciona","POINT (-48.3503611111111 -24.0021111111111)","Empreendimentos","Casa Paulista","2014"," JOÃO DE BARRO - CAPÃO BONITO II"," OBRAS >= 85%"," 40"," CASA"," RURAL"," 400000"," 1620000"," Rua "," 0"," ITANGUÁ"," "," Capão Bonito"," 3510203"," ESP"," -48.3503611111111"," -24.0021111111111",171
"172","Funciona","POINT (-49.3141111111111 -23.6267222222222)","Empreendimentos","Casa Paulista","2014"," JOÃO DE BARRO - CORONEL MACEDO"," ASSINADO"," 46"," CASA"," RURAL"," 460000"," 1863000","  "," "," "," "," Coronel Macedo"," 3512605"," ESP"," -49.3141111111111"," -23.6267222222222",172
"173","Funciona","POINT (-48.1177777777778 -23.3570277777778)","Empreendimentos","Casa Paulista","2014"," JOÃO DE BARRO - GUAREÍ"," OBRAS"," 34"," CASA"," RURAL"," 340000"," 1377000"," Rua "," 0"," VITÓRIA"," "," Guareí"," 3518503"," ESP"," -48.1177777777778"," -23.3570277777778",173
"174","Funciona","POINT (-49.2968611111111 -23.8591388888889)","Empreendimentos","Casa Paulista","2014"," JOÃO DE BARRO - ITABERÁ IX"," OBRAS >= 85%"," 43"," CASA"," RURAL"," 430000"," 1741500"," Rua "," 0"," AQUINOS"," "," Itaberá"," 3521705"," ESP"," -49.2968611111111"," -23.8591388888889",174
"175","Funciona","POINT (-49.1396944444444 -23.8643611111111)","Empreendimentos","Casa Paulista","2014"," JOÃO DE BARRO - ITABERÁ VII"," OBRAS"," 32"," CASA"," RURAL"," 320000"," 1296000","  "," "," "," "," Itaberá"," 3521705"," ESP"," -49.1396944444444"," -23.8643611111111",175
"176","Funciona","POINT (-49.1753333333333 -23.8864444444444)","Empreendimentos","Casa Paulista","2014"," JOÃO DE BARRO - ITABERÁ VIII"," ENTREGA TOTAL"," 39"," CASA"," RURAL"," 390000"," 1579500"," Adro "," 0"," CAFEZAL VELHO"," "," Itaberá"," 3521705"," ESP"," -49.1753333333333"," -23.8864444444444",176
"177","Funciona","POINT (-49.1430833333333 -23.8599166666667)","Empreendimentos","Casa Paulista","2014"," JOÃO DE BARRO - ITABERÁ X"," OBRAS >= 85%"," 42"," CASA"," RURAL"," 420000"," 1701000"," Rua "," 0"," RIO VERDE"," "," Itaberá"," 3521705"," ESP"," -49.1430833333333"," -23.8599166666667",177
"178","Funciona","POINT (-49.1412777777778 -23.86475)","Empreendimentos","Casa Paulista","2014"," JOÃO DE BARRO - ITABERÁ XI"," OBRAS"," 41"," CASA"," RURAL"," 410000"," 1660500"," Rua "," 0"," TOMÉ"," "," Itaberá"," 3521705"," ESP"," -49.1412777777778"," -23.86475",178
"179","Funciona","POINT (-48.8631694444444 -24.5656527777778)","Empreendimentos","Casa Paulista","2014"," JOAO DE BARRO - ITAOCA 1"," OBRAS"," 35"," CASA"," RURAL"," 350000"," 1417500"," Estrada N/C"," S/N"," GUARDA MÃO"," "," Itaóca"," 3522158"," ESP"," -48.8631694444444"," -24.5656527777778",179
"180","Funciona","POINT (-48.852 -24.0376944444444)","Empreendimentos","Casa Paulista","2014"," JOÃO DE BARRO - ITAPEVA VI"," ENTREGA TOTAL"," 45"," CASA"," RURAL"," 450000"," 1822500"," Adro "," 0"," PACOVA e AVENCAL"," "," Itapeva"," 3522406"," ESP"," -48.852"," -24.0376944444444",180
"181","Funciona","POINT (-48.8519444444444 -24.0369444444444)","Empreendimentos","Casa Paulista","2014"," JOÃO DE BARRO - ITAPEVA VII"," ENTREGA TOTAL"," 32"," CASA"," RURAL"," 320000"," 1296000"," Adro "," 0"," LAGOA GRANDE, FUNDÃO e FAXINAL"," "," Itapeva"," 3522406"," ESP"," -48.8519444444444"," -24.0369444444444",181
"182","Funciona","POINT (-48.8708888888889 -23.9852777777778)","Empreendimentos","Casa Paulista","2014"," JOÃO DE BARRO - ITAPEVA VIII"," ENTREGA TOTAL"," 45"," CASA"," RURAL"," 450000"," 1822500"," Adro "," 0"," SALTINHO DO COQUEIRAL e COELHO"," "," Itapeva"," 3522406"," ESP"," -48.8708888888889"," -23.9852777777778",182
"183","Funciona","POINT (-49.4866666666667 -23.7127777777778)","Empreendimentos","Casa Paulista","2014"," JOÃO DE BARRO - ITAPORANGA"," ENTREGA TOTAL"," 13"," CASA"," RURAL"," 130000"," 526500"," Adro "," 0"," DA ONÇA, PAU´DALHO e SANTO ANTÔNIO"," "," Itaporanga"," 3522802"," ESP"," -49.4866666666667"," -23.7127777777778",183
"184","Funciona","POINT (-49.4826944444444 -23.7045)","Empreendimentos","Casa Paulista","2014"," JOÃO DE BARRO - ITAPORANGA II"," ENTREGA TOTAL"," 24"," CASA"," RURAL"," 240000"," 972000"," Rua "," 0"," BAIRRO DA ONÇA"," "," Itaporanga"," 3522802"," ESP"," -49.4826944444444"," -23.7045",184
"185","Funciona","POINT (-49.4913888888889 -23.9488888888889)","Empreendimentos","Casa Paulista","2014"," JOAO DE BARRO - ITARARÉ 3"," OBRAS"," 40"," CASA"," RURAL"," 400000"," 1620000"," Estrada N/C"," S/N"," CAÇADOR"," 18460000"," Itararé"," 3523206"," ESP"," -49.4913888888889"," -23.9488888888889",185
"186","Funciona","POINT (-49.2870305555556 -24.0544305555556)","Empreendimentos","Casa Paulista","2014"," JOÃO DE BARRO - ITARARÉ I"," ENTREGA TOTAL"," 26"," CASA"," RURAL"," 260000"," 1053000"," Adro "," 0"," PEDRABRANCA, CERRADO, PONTE ALTO, MORRO VERMELHO, SERRINHA, BARRERINHO e PASSO FINO"," "," Itararé"," 3523206"," ESP"," -49.2870305555556"," -24.0544305555556",186
"187","Funciona","POINT (-49.2870305555556 -24.0530416666667)","Empreendimentos","Casa Paulista","2014"," JOÃO DE BARRO - ITARARÉ II"," ENTREGA TOTAL"," 29"," CASA"," RURAL"," 290000"," 1174500"," Adro "," 0"," BOA VISTA, CAÇADOR, CACHOEIRA, HERVAL, LAGEADO, MATÃO, MORRO CHATO, QUADRO, SANTA BARBARA, SANTA CRU"," "," Itararé"," 3523206"," ESP"," -49.2870305555556"," -24.0530416666667",187
"188","Funciona","POINT (-48.9031111111111 -24.1234722222222)","Empreendimentos","Casa Paulista","2014"," JOÃO DE BARRO - NOVA CAMPINA V"," ENTREGA TOTAL"," 36"," CASA"," RURAL"," 360000"," 1458000"," Adro "," 0"," ITAOCA"," "," Nova Campina"," 3532827"," ESP"," -48.9031111111111"," -24.1234722222222",188
"189","Funciona","POINT (-48.9030833333333 -24.1228611111111)","Empreendimentos","Casa Paulista","2014"," JOÃO DE BARRO - NOVA CAMPINA VI"," ENTREGA TOTAL"," 36"," CASA"," RURAL"," 360000"," 1458000"," Adro "," 0"," CATETO"," "," Nova Campina"," 3532827"," ESP"," -48.9030833333333"," -24.1228611111111",189
"190","Funciona","POINT (-48.7361305555556 -23.3908722222222)","Empreendimentos","Casa Paulista","2014"," JOAO DE BARRO - PARANAPANEMA 1"," OBRAS"," 47"," CASA"," RURAL"," 470000"," 1903500"," Estrada N/C"," S/N"," SITIO SAO PEDRO"," 18720000"," Paranapanema"," 3535804"," ESP"," -48.7361305555556"," -23.3908722222222",190
"191","Funciona","POINT (-47.426025 -23.7144305555556)","Empreendimentos","Casa Paulista","2014"," JOAO DE BARRO - PIEDADE 1"," APORTE EMITIDO"," 19"," CASA"," RURAL"," 190000"," 769500"," Estrada N/V"," S/N"," BATEIA DE CIMA"," 18170000"," Piedade"," 3537800"," RMS"," -47.426025"," -23.7144305555556",191
"192","Funciona","POINT (-47.4472944444444 -23.7111138888889)","Empreendimentos","Casa Paulista","2014"," PIETA 1"," OBRAS"," 13"," CASA"," RURAL"," 130000"," 513500"," Estrada N/C"," S/N"," RIBEIRAO BONITO"," 18170000"," Piedade"," 3537800"," RMS"," -47.4472944444444"," -23.7111138888889",192
"193","Funciona","POINT (-47.3892972222222 -23.6971583333333)","Empreendimentos","Casa Paulista","2014"," PIETA 2"," OBRAS"," 23"," CASA"," RURAL"," 230000"," 908500"," Estrada N/C"," S/N"," LIBERDADE"," 18170000"," Piedade"," 3537800"," RMS"," -47.3892972222222"," -23.6971583333333",193
"194","Funciona","POINT (-47.3892972222222 -23.6971583333333)","Empreendimentos","Casa Paulista","2014"," PIETA 3"," APORTE EMITIDO"," 8"," CASA"," RURAL"," 80000"," 316000"," Rua n/c"," n/c"," Sarapui, Bateia e Ribeirao Grande"," 18170000"," Piedade"," 3537800"," RMS"," -47.3892972222222"," -23.6971583333333",194
"195","Funciona","POINT (-46.7347777777778 -23.6690555555556)","Empreendimentos","Casa Paulista","2014"," PONTE BAIXA CONDOMÍNIO A"," OBRAS"," 200"," APTO"," FAR"," 868811,50"," 16068811,50"," Estrada DO M BOI MIRIM"," 130"," Jardim das Flores"," 04905000"," São Paulo"," 3550308"," RMSP"," -46.7347777777778"," -23.6690555555556",195
"196","Funciona","POINT (-47.2277777777778 -23.6696111111111)","Empreendimentos","Casa Paulista","2014"," PONTE BAIXA CONDOMÍNIO B"," OBRAS"," 280"," APTO"," FAR"," 2010213,56"," 23290213,56"," Estrada DO M BOI MIRIM"," 130"," Jardim das Flores"," 04905000"," São Paulo"," 3550308"," RMSP"," -47.2277777777778"," -23.6696111111111",196
"197","Funciona","POINT (-49.0211 -23.9080222222222)","Empreendimentos","Casa Paulista","2014"," PROJETO ESPERANÇA"," OBRAS"," 6"," CASA"," RURAL"," 60000"," 237000"," Estrada N/C"," S/N"," SALTO DO RIO VERDE"," 18440000"," Itaberá"," 3521705"," ESP"," -49.0211"," -23.9080222222222",197
"198","Funciona","POINT (-48.0403888888889 -24.99575)","Empreendimentos","Casa Paulista","2014"," PROJETO MULHERES QUILOMBOLAS ARTESAS DE CANANEIA"," APORTE EMITIDO"," 29"," CASA"," RURAL"," 290000"," 1145500"," Estrada S/N"," S/N"," MANDIRA"," 11990000"," Cananéia"," 3509908"," ESP"," -48.0403888888889"," -24.99575",198
"199","Funciona","POINT (-48.4080833333333 -24.6027888888889)","Empreendimentos","Casa Paulista","2014"," PROJETO QUILOMBOLAS DO VALE DO RIBEIRA I"," APORTE EMITIDO"," 50"," CASA"," RURAL"," 500000"," 1975000"," Estrada S/n"," S/N"," NHUNGUARA, SAPATU E ANDRE LOPES"," 11960970"," Eldorado"," 3514809"," ESP"," -48.4080833333333"," -24.6027888888889",199
"200","Funciona","POINT (-48.4265277777778 -24.5876111111111)","Empreendimentos","Casa Paulista","2014"," PROJETO QUILOMBOLAS DO VALE DO RIBEIRA II"," APORTE EMITIDO"," 50"," CASA"," RURAL"," 500000"," 1975000"," Estrada S/N"," S/N"," NHUNGUARA, SAPATU, IVOPURANDUVA, POÇA E ANDRE LOPES"," 11960000"," Eldorado"," 3514809"," ESP"," -48.4265277777778"," -24.5876111111111",200
"201","Funciona","POINT (-48.5942777777778 -24.5851944444444)","Empreendimentos","Casa Paulista","2014"," PROJETO QUILOMBOLAS DO VALE DO RIBEIRA III"," APORTE EMITIDO"," 27"," CASA"," RURAL"," 270000"," 1066500"," Estrada S/N"," S/N"," NHUNGUARA"," 18330000"," Iporanga"," 3521200"," ESP"," -48.5942777777778"," -24.5851944444444",201
"202","Funciona","POINT (-48.4558888888889 -24.5855555555556)","Empreendimentos","Casa Paulista","2014"," PROJETO QUILOMBOLAS DO VALE DO RIBEIRA IV"," APORTE EMITIDO"," 27"," CASA"," RURAL"," 270000"," 1066500"," Estrada S/N"," S/N"," NGUNGUARA"," 18330000"," Iporanga"," 3521200"," ESP"," -48.4558888888889"," -24.5855555555556",202
"203","Funciona","POINT (-48.4344444444444 -24.5929166666667)","Empreendimentos","Casa Paulista","2014"," PROJETO QUILOMBOLAS DO VALE DO RIBEIRA V"," APORTE EMITIDO"," 23"," CASA"," RURAL"," 230000"," 908500"," Estrada S/N"," S/N"," NHUNGUARA, SAPATU, POÇA E ANDRE LOPES"," 11960000"," Eldorado"," 3514809"," ESP"," -48.4344444444444"," -24.5929166666667",203
"204","Funciona","POINT (-47.8447222222222 -24.4999166666667)","Empreendimentos","Casa Paulista","2014"," REGISTRO - COOPERHAF 1101/2008"," CONCLUÍDO"," 22"," CASA"," OP.COLETIVAS"," 176000"," 427131,10","  "," "," "," "," Registro"," 3542602"," ESP"," -47.8447222222222"," -24.4999166666667",204
